what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1381274907583
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381274907727
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381274908540
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381274908975
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381275027175
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1381275042442
activated,view,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.ResultView",1381275065990
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1381275067149
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1381275075610
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381275084477
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381275084668
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381275182683
